0	Zr	ZR1	126	Zr	57.16263997015159	33.00415217123388	21.11421484699456
1	D1	ZR1	126	Zr	57.48287139615248	32.46062735265663	20.33830724592856
2	D2	ZR1	126	Zr	57.48261916642375	33.917151692923014	21.367286353388376
3	D3	ZR1	126	Zr	56.85237246070935	33.55345342018311	20.338326832853777
4	D4	ZR1	126	Zr	58.11328926015527	32.824874353181414	21.367444764993667
5	D5	ZR1	126	Zr	56.29675330536803	32.503912532074295	21.114981112932004
6	D6	ZR1	126	Zr	56.87351154277394	32.1709207436745	21.585521690366786
7	D7	ZR1	126	Zr	56.29651972740676	33.17022018447213	21.585656402319017
8	D8	ZR1	126	Zr	56.873277964728096	32.83686953139004	22.056704182862173
