DD6	AL6	9	H	3.626965220428924	16.20925180160228	31.283262524112743
DD7	AL6	9	H	3.0208694280750494	17.36518351916997	31.240768350253994
O1	MOH	9	O	4.963880390865462	17.65822613002736	31.882749990722132
H1	MOH	9	H	4.963744767176602	18.646226060507644	31.883094921395305
Al	AL6	10	Al	6.62	0.0	0.0
DD2	AL6	10	H	5.811045021620467	-0.3971130509628146	0.005662835859833743
DD3	AL6	10	H	6.327003944988365	0.5777437962898879	0.6187684684889567
DD4	AL6	10	H	6.875192150561408	-0.6141752403887535	0.6021642138032286
DD5	AL6	10	H	7.422963736624402	0.3981143263096424	-0.011671368951315285
DD6	AL6	10	H	6.936965220428924	-0.5907481983977201	-0.5967374758872553
DD7	AL6	10	H	6.33086942807505	0.5651835191699712	-0.6392316497460042
O1	MOH	10	O	8.273880390865463	0.8582261300273565	0.002749990722134601
H1	MOH	10	H	8.273744767176602	1.8462260605076417	0.0030949213953068524
Al	AL6	11	Al	6.62	0.0	15.94
DD2	AL6	11	H	5.811045021620467	-0.3971130509628146	15.945662835859833
DD3	AL6	11	H	6.327003944988365	0.5777437962898879	16.558768468488957
DD4	AL6	11	H	6.875192150561408	-0.6141752403887535	16.54216421380323
DD5	AL6	11	H	7.422963736624402	0.3981143263096424	15.928328631048684
DD6	AL6	11	H	6.936965220428924	-0.5907481983977201	15.343262524112744
DD7	AL6	11	H	6.33086942807505	0.5651835191699712	15.300768350253996
O1	MOH	11	O	8.273880390865463	0.8582261300273565	15.942749990722135
H1	MOH	11	H	8.273744767176602	1.8462260605076417	15.943094921395307
Al	AL6	12	Al	6.62	0.0	31.88
DD2	AL6	12	H	5.811045021620467	-0.3971130509628146	31.885662835859833
DD3	AL6	12	H	6.327003944988365	0.5777437962898879	32.498768468488954
DD4	AL6	12	H	6.875192150561408	-0.6141752403887535	32.48216421380323
DD5	AL6	12	H	7.422963736624402	0.3981143263096424	31.868328631048684
DD6	AL6	12	H	6.936965220428924	-0.5907481983977201	31.283262524112743
DD7	AL6	12	H	6.33086942807505	0.5651835191699712	31.240768350253994
O1	MOH	12	O	8.273880390865463	0.8582261300273565	31.882749990722132
H1	MOH	12	H	8.273744767176602	1.8462260605076417	31.883094921395305
Al	AL6	13	Al	6.62	33.6	0.0
DD2	AL6	13	H	5.811045021620467	33.202886949037186	0.005662835859833743
DD3	AL6	13	H	6.327003944988365	34.17774379628989	0.6187684684889567
DD4	AL6	13	H	6.875192150561408	32.98582475961125	0.6021642138032286
DD5	AL6	13	H	7.422963736624402	33.99811432630965	-0.011671368951315285
DD6	AL6	13	H	6.936965220428924	33.00925180160228	-0.5967374758872553
DD7	AL6	13	H	6.33086942807505	34.16518351916997	-0.6392316497460042
O1	MOH	13	O	8.273880390865463	34.458226130027356	0.002749990722134601
H1	MOH	13	H	8.273744767176602	35.44622606050764	0.0030949213953068524
Al	AL6	14	Al	6.62	33.6	15.94
DD2	AL6	14	H	5.811045021620467	33.202886949037186	15.945662835859833
DD3	AL6	14	H	6.327003944988365	34.17774379628989	16.558768468488957
DD4	AL6	14	H	6.875192150561408	32.98582475961125	16.54216421380323
DD5	AL6	14	H	7.422963736624402	33.99811432630965	15.928328631048684
DD6	AL6	14	H	6.936965220428924	33.00925180160228	15.343262524112744
DD7	AL6	14	H	6.33086942807505	34.16518351916997	15.300768350253996
O1	MOH	14	O	8.273880390865463	34.458226130027356	15.942749990722135
H1	MOH	14	H	8.273744767176602	35.44622606050764	15.943094921395307
Al	AL6	15	Al	6.62	33.6	31.88
DD2	AL6	15	H	5.811045021620467	33.202886949037186	31.885662835859833
DD3	AL6	15	H	6.327003944988365	34.17774379628989	32.498768468488954
DD4	AL6	15	H	6.875192150561408	32.98582475961125	32.48216421380323
DD5	AL6	15	H	7.422963736624402	33.99811432630965	31.868328631048684
DD6	AL6	15	H	6.936965220428924	33.00925180160228	31.283262524112743
DD7	AL6	15	H	6.33086942807505	34.16518351916997	31.240768350253994
O1	MOH	15	O	8.273880390865463	34.458226130027356	31.882749990722132
H1	MOH	15	H	8.273744767176602	35.44622606050764	31.883094921395305
Al	AL6	16	Al	9.93	16.8	0.0
DD2	AL6	16	H	9.121045021620466	16.402886949037185	0.005662835859833743
DD3	AL6	16	H	9.637003944988365	17.377743796289888	0.6187684684889567
DD4	AL6	16	H	10.185192150561408	16.185824759611247	0.6021642138032286
DD5	AL6	16	H	10.7329637366244	17.198114326309643	-0.011671368951315285
DD6	AL6	16	H	10.246965220428924	16.20925180160228	-0.5967374758872553
DD7	AL6	16	H	9.64086942807505	17.36518351916997	-0.6392316497460042
O1	MOH	16	O	11.583880390865462	17.65822613002736	0.002749990722134601
H1	MOH	16	H	11.583744767176603	18.646226060507644	0.0030949213953068524
Al	AL6	17	Al	9.93	16.8	15.94
DD2	AL6	17	H	9.121045021620466	16.402886949037185	15.945662835859833
DD3	AL6	17	H	9.637003944988365	17.377743796289888	16.558768468488957
DD4	AL6	17	H	10.185192150561408	16.185824759611247	16.54216421380323
DD5	AL6	17	H	10.7329637366244	17.198114326309643	15.928328631048684
DD6	AL6	17	H	10.246965220428924	16.20925180160228	15.343262524112744
DD7	AL6	17	H	9.64086942807505	17.36518351916997	15.300768350253996
O1	MOH	17	O	11.583880390865462	17.65822613002736	15.942749990722135
H1	MOH	17	H	11.583744767176603	18.646226060507644	15.943094921395307
Al	AL6	18	Al	9.93	16.8	31.88
DD2	AL6	18	H	9.121045021620466	16.402886949037185	31.885662835859833
DD3	AL6	18	H	9.637003944988365	17.377743796289888	32.498768468488954
DD4	AL6	18	H	10.185192150561408	16.185824759611247	32.48216421380323
DD5	AL6	18	H	10.7329637366244	17.198114326309643	31.868328631048684
DD6	AL6	18	H	10.246965220428924	16.20925180160228	31.283262524112743
DD7	AL6	18	H	9.64086942807505	17.36518351916997	31.240768350253994
O1	MOH	18	O	11.583880390865462	17.65822613002736	31.882749990722132
H1	MOH	18	H	11.583744767176603	18.646226060507644	31.883094921395305
Al	AL6	19	Al	13.24	0.0	0.0
DD2	AL6	19	H	12.431045021620466	-0.3971130509628146	0.005662835859833743
DD3	AL6	19	H	12.947003944988365	0.5777437962898879	0.6187684684889567
DD4	AL6	19	H	13.495192150561408	-0.6141752403887535	0.6021642138032286
DD5	AL6	19	H	14.042963736624401	0.3981143263096424	-0.011671368951315285
DD6	AL6	19	H	13.556965220428925	-0.5907481983977201	-0.5967374758872553
DD7	AL6	19	H	12.95086942807505	0.5651835191699712	-0.6392316497460042
O1	MOH	19	O	14.893880390865462	0.8582261300273565	0.002749990722134601
H1	MOH	19	H	14.893744767176603	1.8462260605076417	0.0030949213953068524
Al	AL6	20	Al	13.24	0.0	15.94
DD2	AL6	20	H	12.431045021620466	-0.3971130509628146	15.945662835859833
DD3	AL6	20	H	12.947003944988365	0.5777437962898879	16.558768468488957
DD4	AL6	20	H	13.495192150561408	-0.6141752403887535	16.54216421380323
DD5	AL6	20	H	14.042963736624401	0.3981143263096424	15.928328631048684
DD6	AL6	20	H	13.556965220428925	-0.5907481983977201	15.343262524112744
DD7	AL6	20	H	12.95086942807505	0.5651835191699712	15.300768350253996
O1	MOH	20	O	14.893880390865462	0.8582261300273565	15.942749990722135
H1	MOH	20	H	14.893744767176603	1.8462260605076417	15.943094921395307
Al	AL6	21	Al	13.24	0.0	31.88
DD2	AL6	21	H	12.431045021620466	-0.3971130509628146	31.885662835859833
DD3	AL6	21	H	12.947003944988365	0.5777437962898879	32.498768468488954
DD4	AL6	21	H	13.495192150561408	-0.6141752403887535	32.48216421380323
DD5	AL6	21	H	14.042963736624401	0.3981143263096424	31.868328631048684
DD6	AL6	21	H	13.556965220428925	-0.5907481983977201	31.283262524112743
DD7	AL6	21	H	12.95086942807505	0.5651835191699712	31.240768350253994
O1	MOH	21	O	14.893880390865462	0.8582261300273565	31.882749990722132
H1	MOH	21	H	14.893744767176603	1.8462260605076417	31.883094921395305
Al	AL6	22	Al	13.24	33.6	0.0
DD2	AL6	22	H	12.431045021620466	33.202886949037186	0.005662835859833743
DD3	AL6	22	H	12.947003944988365	34.17774379628989	0.6187684684889567
DD4	AL6	22	H	13.495192150561408	32.98582475961125	0.6021642138032286
DD5	AL6	22	H	14.042963736624401	33.99811432630965	-0.011671368951315285
DD6	AL6	22	H	13.556965220428925	33.00925180160228	-0.5967374758872553
DD7	AL6	22	H	12.95086942807505	34.16518351916997	-0.6392316497460042
O1	MOH	22	O	14.893880390865462	34.458226130027356	0.002749990722134601
H1	MOH	22	H	14.893744767176603	35.44622606050764	0.0030949213953068524
Al	AL6	23	Al	13.24	33.6	15.94
DD2	AL6	23	H	12.431045021620466	33.202886949037186	15.945662835859833
DD3	AL6	23	H	12.947003944988365	34.17774379628989	16.558768468488957
DD4	AL6	23	H	13.495192150561408	32.98582475961125	16.54216421380323
DD5	AL6	23	H	14.042963736624401	33.99811432630965	15.928328631048684
DD6	AL6	23	H	13.556965220428925	33.00925180160228	15.343262524112744
DD7	AL6	23	H	12.95086942807505	34.16518351916997	15.300768350253996
O1	MOH	23	O	14.893880390865462	34.458226130027356	15.942749990722135
H1	MOH	23	H	14.893744767176603	35.44622606050764	15.943094921395307
Al	AL6	24	Al	13.24	33.6	31.88
DD2	AL6	24	H	12.431045021620466	33.202886949037186	31.885662835859833
DD3	AL6	24	H	12.947003944988365	34.17774379628989	32.498768468488954
DD4	AL6	24	H	13.495192150561408	32.98582475961125	32.48216421380323
DD5	AL6	24	H	14.042963736624401	33.99811432630965	31.868328631048684
DD6	AL6	24	H	13.556965220428925	33.00925180160228	31.283262524112743
DD7	AL6	24	H	12.95086942807505	34.16518351916997	31.240768350253994
O1	MOH	24	O	14.893880390865462	34.458226130027356	31.882749990722132
H1	MOH	24	H	14.893744767176603	35.44622606050764	31.883094921395305
Al	Al	25	Al	0.0	16.8	0.0
DD2	Al	25	H	-0.8089549783795333	17.197113050962816	-0.005662835859833735
DD3	Al	25	H	-0.29299605501163445	16.222256203710113	-0.6187684684889567
DD4	Al	25	H	0.2551921505614075	17.414175240388754	-0.6021642138032286
DD5	Al	25	H	0.8029637366244013	16.40188567369036	0.011671368951315278
DD6	Al	25	H	0.31696522042892405	17.39074819839772	0.5967374758872553
DD7	Al	25	H	-0.28913057192495034	16.23481648083003	0.6392316497460041
O1	Al	25	O	1.6538803908654627	15.941773869972645	-0.0027499907221346176
H1	Al	25	H	1.6537447671766026	14.95377393949236	-0.0030949213953068684
Al	Al	26	Al	0.0	16.8	15.94
DD2	Al	26	H	-0.8089549783795333	17.197113050962816	15.934337164140166
DD3	Al	26	H	-0.29299605501163445	16.222256203710113	15.321231531511042
DD4	Al	26	H	0.2551921505614075	17.414175240388754	15.33783578619677
DD5	Al	26	H	0.8029637366244013	16.40188567369036	15.951671368951315
DD6	Al	26	H	0.31696522042892405	17.39074819839772	16.536737475887254
DD7	Al	26	H	-0.28913057192495034	16.23481648083003	16.579231649746003
O1	Al	26	O	1.6538803908654627	15.941773869972645	15.937250009277864
H1	Al	26	H	1.6537447671766026	14.95377393949236	15.936905078604692
Al	Al	27	Al	0.0	16.8	31.88
DD2	Al	27	H	-0.8089549783795333	17.197113050962816	31.874337164140165
DD3	Al	27	H	-0.29299605501163445	16.222256203710113	31.261231531511044
DD4	Al	27	H	0.2551921505614075	17.414175240388754	31.27783578619677
DD5	Al	27	H	0.8029637366244013	16.40188567369036	31.891671368951314
DD6	Al	27	H	0.31696522042892405	17.39074819839772	32.476737475887255
DD7	Al	27	H	-0.28913057192495034	16.23481648083003	32.519231649746004
O1	Al	27	O	1.6538803908654627	15.941773869972645	31.877250009277866
H1	Al	27	H	1.6537447671766026	14.95377393949236	31.876905078604693
Al	Al	28	Al	3.31	0.0	0.0
DD2	Al	28	H	2.5010450216204667	0.39711305096281446	-0.005662835859833735
DD3	Al	28	H	3.0170039449883657	-0.5777437962898879	-0.6187684684889567
DD4	Al	28	H	3.5651921505614075	0.6141752403887535	-0.6021642138032286
DD5	Al	28	H	4.112963736624401	-0.39811432630964233	0.011671368951315278
DD6	Al	28	H	3.626965220428924	0.5907481983977202	0.5967374758872553
DD7	Al	28	H	3.02086942807505	-0.5651835191699712	0.6392316497460041
O1	Al	28	O	4.963880390865462	-0.8582261300273565	-0.0027499907221346176
H1	Al	28	H	4.963744767176602	-1.8462260605076415	-0.0030949213953068684
Al	Al	29	Al	3.31	0.0	15.94
DD2	Al	29	H	2.5010450216204667	0.39711305096281446	15.934337164140166
DD3	Al	29	H	3.0170039449883657	-0.5777437962898879	15.321231531511042
DD4	Al	29	H	3.5651921505614075	0.6141752403887535	15.33783578619677
DD5	Al	29	H	4.112963736624401	-0.39811432630964233	15.951671368951315
DD6	Al	29	H	3.626965220428924	0.5907481983977202	16.536737475887254
DD7	Al	29	H	3.02086942807505	-0.5651835191699712	16.579231649746003
O1	Al	29	O	4.963880390865462	-0.8582261300273565	15.937250009277864
H1	Al	29	H	4.963744767176602	-1.8462260605076415	15.936905078604692
Al	Al	30	Al	3.31	0.0	31.88
DD2	Al	30	H	2.5010450216204667	0.39711305096281446	31.874337164140165
DD3	Al	30	H	3.0170039449883657	-0.5777437962898879	31.261231531511044
DD4	Al	30	H	3.5651921505614075	0.6141752403887535	31.27783578619677
DD5	Al	30	H	4.112963736624401	-0.39811432630964233	31.891671368951314
DD6	Al	30	H	3.626965220428924	0.5907481983977202	32.476737475887255
DD7	Al	30	H	3.02086942807505	-0.5651835191699712	32.519231649746004
O1	Al	30	O	4.963880390865462	-0.8582261300273565	31.877250009277866
H1	Al	30	H	4.963744767176602	-1.8462260605076415	31.876905078604693
Al	Al	31	Al	3.31	33.6	0.0
DD2	Al	31	H	2.5010450216204667	33.99711305096282	-0.005662835859833735
DD3	Al	31	H	3.0170039449883657	33.022256203710114	-0.6187684684889567
DD4	Al	31	H	3.5651921505614075	34.214175240388755	-0.6021642138032286
DD5	Al	31	H	4.112963736624401	33.201885673690356	0.011671368951315278
DD6	Al	31	H	3.626965220428924	34.19074819839772	0.5967374758872553
DD7	Al	31	H	3.02086942807505	33.03481648083003	0.6392316497460041
O1	Al	31	O	4.963880390865462	32.74177386997265	-0.0027499907221346176
H1	Al	31	H	4.963744767176602	31.75377393949236	-0.0030949213953068684
Al	Al	32	Al	3.31	33.6	15.94
DD2	Al	32	H	2.5010450216204667	33.99711305096282	15.934337164140166
DD3	Al	32	H	3.0170039449883657	33.022256203710114	15.321231531511042
DD4	Al	32	H	3.5651921505614075	34.214175240388755	15.33783578619677
DD5	Al	32	H	4.112963736624401	33.201885673690356	15.951671368951315
DD6	Al	32	H	3.626965220428924	34.19074819839772	16.536737475887254
DD7	Al	32	H	3.02086942807505	33.03481648083003	16.579231649746003
O1	Al	32	O	4.963880390865462	32.74177386997265	15.937250009277864
H1	Al	32	H	4.963744767176602	31.75377393949236	15.936905078604692
Al	Al	33	Al	3.31	33.6	31.88
DD2	Al	33	H	2.5010450216204667	33.99711305096282	31.874337164140165
DD3	Al	33	H	3.0170039449883657	33.022256203710114	31.261231531511044
DD4	Al	33	H	3.5651921505614075	34.214175240388755	31.27783578619677
DD5	Al	33	H	4.112963736624401	33.201885673690356	31.891671368951314
DD6	Al	33	H	3.626965220428924	34.19074819839772	32.476737475887255
DD7	Al	33	H	3.02086942807505	33.03481648083003	32.519231649746004
O1	Al	33	O	4.963880390865462	32.74177386997265	31.877250009277866
H1	Al	33	H	4.963744767176602	31.75377393949236	31.876905078604693
Al	Al	34	Al	6.62	16.8	0.0
DD2	Al	34	H	5.811045021620467	17.197113050962816	-0.005662835859833735
DD3	Al	34	H	6.327003944988365	16.222256203710113	-0.6187684684889567
DD4	Al	34	H	6.875192150561408	17.414175240388754	-0.6021642138032286
DD5	Al	34	H	7.422963736624402	16.40188567369036	0.011671368951315278
DD6	Al	34	H	6.936965220428924	17.39074819839772	0.5967374758872553
DD7	Al	34	H	6.33086942807505	16.23481648083003	0.6392316497460041
O1	Al	34	O	8.273880390865463	15.941773869972645	-0.0027499907221346176
H1	Al	34	H	8.273744767176602	14.95377393949236	-0.0030949213953068684
Al	Al	35	Al	6.62	16.8	15.94
DD2	Al	35	H	5.811045021620467	17.197113050962816	15.934337164140166
DD3	Al	35	H	6.327003944988365	16.222256203710113	15.321231531511042
DD4	Al	35	H	6.875192150561408	17.414175240388754	15.33783578619677
DD5	Al	35	H	7.422963736624402	16.40188567369036	15.951671368951315
DD6	Al	35	H	6.936965220428924	17.39074819839772	16.536737475887254
DD7	Al	35	H	6.33086942807505	16.23481648083003	16.579231649746003
O1	Al	35	O	8.273880390865463	15.941773869972645	15.937250009277864
H1	Al	35	H	8.273744767176602	14.95377393949236	15.936905078604692
Al	Al	36	Al	6.62	16.8	31.88
DD2	Al	36	H	5.811045021620467	17.197113050962816	31.874337164140165
DD3	Al	36	H	6.327003944988365	16.222256203710113	31.261231531511044
DD4	Al	36	H	6.875192150561408	17.414175240388754	31.27783578619677
DD5	Al	36	H	7.422963736624402	16.40188567369036	31.891671368951314
DD6	Al	36	H	6.936965220428924	17.39074819839772	32.476737475887255
DD7	Al	36	H	6.33086942807505	16.23481648083003	32.519231649746004
O1	Al	36	O	8.273880390865463	15.941773869972645	31.877250009277866
H1	Al	36	H	8.273744767176602	14.95377393949236	31.876905078604693
Al	Al	37	Al	9.93	0.0	0.0
DD2	Al	37	H	9.121045021620466	0.39711305096281446	-0.005662835859833735
DD3	Al	37	H	9.637003944988365	-0.5777437962898879	-0.6187684684889567
DD4	Al	37	H	10.185192150561408	0.6141752403887535	-0.6021642138032286
DD5	Al	37	H	10.7329637366244	-0.39811432630964233	0.011671368951315278
DD6	Al	37	H	10.246965220428924	0.5907481983977202	0.5967374758872553
DD7	Al	37	H	9.64086942807505	-0.5651835191699712	0.6392316497460041
O1	Al	37	O	11.583880390865463	-0.8582261300273565	-0.0027499907221346176
H1	Al	37	H	11.583744767176603	-1.8462260605076415	-0.0030949213953068684
Al	Al	38	Al	9.93	0.0	15.94
DD2	Al	38	H	9.121045021620466	0.39711305096281446	15.934337164140166
DD3	Al	38	H	9.637003944988365	-0.5777437962898879	15.321231531511042
DD4	Al	38	H	10.185192150561408	0.6141752403887535	15.33783578619677
DD5	Al	38	H	10.7329637366244	-0.39811432630964233	15.951671368951315
DD6	Al	38	H	10.246965220428924	0.5907481983977202	16.536737475887254
DD7	Al	38	H	9.64086942807505	-0.5651835191699712	16.579231649746003
O1	Al	38	O	11.583880390865463	-0.8582261300273565	15.937250009277864
H1	Al	38	H	11.583744767176603	-1.8462260605076415	15.936905078604692
Al	Al	39	Al	9.93	0.0	31.88
DD2	Al	39	H	9.121045021620466	0.39711305096281446	31.874337164140165
DD3	Al	39	H	9.637003944988365	-0.5777437962898879	31.261231531511044
DD4	Al	39	H	10.185192150561408	0.6141752403887535	31.27783578619677
DD5	Al	39	H	10.7329637366244	-0.39811432630964233	31.891671368951314
DD6	Al	39	H	10.246965220428924	0.5907481983977202	32.476737475887255
DD7	Al	39	H	9.64086942807505	-0.5651835191699712	32.519231649746004
O1	Al	39	O	11.583880390865463	-0.8582261300273565	31.877250009277866
H1	Al	39	H	11.583744767176603	-1.8462260605076415	31.876905078604693
Al	Al	40	Al	9.93	33.6	0.0
DD2	Al	40	H	9.121045021620466	33.99711305096282	-0.005662835859833735
DD3	Al	40	H	9.637003944988365	33.022256203710114	-0.6187684684889567
DD4	Al	40	H	10.185192150561408	34.214175240388755	-0.6021642138032286
DD5	Al	40	H	10.7329637366244	33.201885673690356	0.011671368951315278
DD6	Al	40	H	10.246965220428924	34.19074819839772	0.5967374758872553
DD7	Al	40	H	9.64086942807505	33.03481648083003	0.6392316497460041
O1	Al	40	O	11.583880390865463	32.74177386997265	-0.0027499907221346176
H1	Al	40	H	11.583744767176603	31.75377393949236	-0.0030949213953068684
Al	Al	41	Al	9.93	33.6	15.94
DD2	Al	41	H	9.121045021620466	33.99711305096282	15.934337164140166
DD3	Al	41	H	9.637003944988365	33.022256203710114	15.321231531511042
DD4	Al	41	H	10.185192150561408	34.214175240388755	15.33783578619677
DD5	Al	41	H	10.7329637366244	33.201885673690356	15.951671368951315
DD6	Al	41	H	10.246965220428924	34.19074819839772	16.536737475887254
DD7	Al	41	H	9.64086942807505	33.03481648083003	16.579231649746003
O1	Al	41	O	11.583880390865463	32.74177386997265	15.937250009277864
H1	Al	41	H	11.583744767176603	31.75377393949236	15.936905078604692
Al	Al	42	Al	9.93	33.6	31.88
DD2	Al	42	H	9.121045021620466	33.99711305096282	31.874337164140165
DD3	Al	42	H	9.637003944988365	33.022256203710114	31.261231531511044
DD4	Al	42	H	10.185192150561408	34.214175240388755	31.27783578619677
DD5	Al	42	H	10.7329637366244	33.201885673690356	31.891671368951314
DD6	Al	42	H	10.246965220428924	34.19074819839772	32.476737475887255
DD7	Al	42	H	9.64086942807505	33.03481648083003	32.519231649746004
O1	Al	42	O	11.583880390865463	32.74177386997265	31.877250009277866
H1	Al	42	H	11.583744767176603	31.75377393949236	31.876905078604693
Al	Al	43	Al	13.24	16.8	0.0
DD2	Al	43	H	12.431045021620466	17.197113050962816	-0.005662835859833735
DD3	Al	43	H	12.947003944988365	16.222256203710113	-0.6187684684889567
DD4	Al	43	H	13.495192150561408	17.414175240388754	-0.6021642138032286
DD5	Al	43	H	14.042963736624401	16.40188567369036	0.011671368951315278
DD6	Al	43	H	13.556965220428925	17.39074819839772	0.5967374758872553
DD7	Al	43	H	12.95086942807505	16.23481648083003	0.6392316497460041
O1	Al	43	O	14.893880390865462	15.941773869972645	-0.0027499907221346176
H1	Al	43	H	14.893744767176603	14.95377393949236	-0.0030949213953068684
Al	Al	44	Al	13.24	16.8	15.94
DD2	Al	44	H	12.431045021620466	17.197113050962816	15.934337164140166
DD3	Al	44	H	12.947003944988365	16.222256203710113	15.321231531511042
DD4	Al	44	H	13.495192150561408	17.414175240388754	15.33783578619677
DD5	Al	44	H	14.042963736624401	16.40188567369036	15.951671368951315
DD6	Al	44	H	13.556965220428925	17.39074819839772	16.536737475887254
DD7	Al	44	H	12.95086942807505	16.23481648083003	16.579231649746003
O1	Al	44	O	14.893880390865462	15.941773869972645	15.937250009277864
H1	Al	44	H	14.893744767176603	14.95377393949236	15.936905078604692
Al	Al	45	Al	13.24	16.8	31.88
