N4	TCP	1	N	5.02730448796518	23.163038293648818	7.97203902875314
C48	TCP	1	C	4.994278429529129	22.335169801700104	6.865264869539638
C1	TCP	1	C	4.999385341064335	22.336862808022754	9.079262849029268
C2	TCP	1	C	4.930528521006633	20.958223095763216	7.2930144670531005
C3	TCP	1	C	4.934900219620657	20.95972607964022	8.6550080901258
N1	TCP	1	N	4.959458490804913	25.19775902089571	5.932006312647536
C4	TCP	1	C	4.968511360565969	24.090637772202662	5.105817722650405
C5	TCP	1	C	4.946092443278485	26.304624338468965	5.103195406875308
C6	TCP	1	C	4.940940445350581	25.878078486542154	3.725297336217908
C7	TCP	1	C	4.967812763686849	24.516094686559573	3.7267140550502145
N2	TCP	1	N	4.901696162674126	27.235961072830406	7.96796675158983
C8	TCP	1	C	4.929614664292124	28.063136554946126	6.860740361435575
C9	TCP	1	C	4.934720930544485	28.06582955775844	9.074735771047077
C10	TCP	1	C	4.994103639835132	29.43927585877502	7.285997681761453
C11	TCP	1	C	4.998474693166309	29.441778839141683	8.647988734956026
N3	TCP	1	N	4.969541514551547	25.202240342073175	10.007996897817307
C12	TCP	1	C	4.982907562077975	24.095375024499916	10.836807803589535
C13	TCP	1	C	4.960488644790491	26.309361590766215	10.834185487814437
C14	TCP	1	C	4.961187241669611	25.88390467640931	12.213289155414628
C15	TCP	1	C	4.98805570590655	24.522918300980376	12.213703312824524
C16	TCP	1	C	4.9826871258739285	22.74369692647094	5.516239951309421
C17	TCP	1	C	4.9944482437714575	22.747322615787187	10.426234404512273
C18	TCP	1	C	4.94630967066605	27.656299864561927	10.422763267611135
C19	TCP	1	C	4.934549198051368	27.651674178756014	5.51277138428641
C20	TCP	1	C	4.992275329426679	19.668207517659393	13.49918664802741
C21	TCP	1	C	6.190330236918027	20.18568416864313	12.994007121202976
C22	TCP	1	C	6.194528761562652	21.17114986776463	12.005450735231102
C23	TCP	1	C	4.9915342894355925	21.684045578832475	11.48798741324591
C24	TCP	1	C	3.789496738018192	21.164579246425006	11.998184879407395
C25	TCP	1	C	3.7942885563137247	20.174109010391238	12.982725254409162
C26	TCP	1	C	4.965806244002439	19.657793294756043	2.4492049316860616
C27	TCP	1	C	3.7711161807865725	20.174341281567564	2.961714278112284
C28	TCP	1	C	3.7696380564288345	21.166868615186118	3.9441746117484158
C29	TCP	1	C	4.975965319862058	21.67796671378469	4.456993553585233
C30	TCP	1	C	6.176658577353393	21.156422566711605	3.944477793760573
C31	TCP	1	C	6.167123907768523	20.16888049239095	2.9590399512142422
C32	TCP	1	C	4.934724041359855	30.732790567736906	2.4408204134889946
C33	TCP	1	C	3.7387415473802177	30.24238711024479	2.9739238959143375
C34	TCP	1	C	3.7335411098412656	29.254918209176825	3.961488640563024
C35	TCP	1	C	4.936466366560175	28.71495315061562	4.4520215775619025
C36	TCP	1	C	6.138433412003733	29.20935012850905	3.9148885866578524
C37	TCP	1	C	6.132644807881142	30.19982229944772	2.9313514136652117
C38	TCP	1	C	4.96319761545335	30.741208643659192	13.491800840201194
C39	TCP	1	C	3.7628478229704827	30.240101472463888	12.973936979072636
C40	TCP	1	C	3.7533067357526484	29.252554254271203	11.98649915343773
C41	TCP	1	C	4.954035325420787	28.72103328972565	11.48300901629289
C42	TCP	1	C	6.159396635821583	29.224153926799968	12.00485165151812
C43	TCP	1	C	6.157919156746692	30.215681263928857	12.98731455503238
O	TCP	1	O	3.855930388739349	18.172237744763436	14.965692909301433
C44	TCP	1	C	4.99351101825594	18.56703346772671	14.60002414049756
O1	TCP	1	O	6.130013739370048	18.19977628002919	14.993325199464781
O2	TCP	1	O	6.071008747805636	32.20269870543722	0.9503811719833859
C45	TCP	1	C	4.934497973623581	31.833972970508768	1.3429796851868598
O3	TCP	1	O	3.7970561373903324	32.22629115988114	0.9736173867941904
O4	TCP	1	O	6.106995182915153	32.22074129056955	14.96633780867465
C46	TCP	1	C	4.967018142378432	31.843034552448582	14.588964032390237
O5	TCP	1	O	3.8319887260522183	32.2282817254274	14.9696185211146
O6	TCP	1	O	6.097977232336669	18.179695099065743	0.9613609959618312
C47	TCP	1	C	4.961985717077356	18.555967385966657	1.3520417394970163
O7	TCP	1	O	3.8230440033609785	18.16828446740435	0.9836903754275781
CO	TCP	1	CO	4.965	25.200000000000003	7.97
H24	TCP	1	H	4.876932509986709	20.108474893651444	6.627366316292832
H1	TCP	1	H	4.883580298716067	20.11040243277301	9.321362806917486
H2	TCP	1	H	4.921789696301408	26.541884954415973	2.8756443352700316
H3	TCP	1	H	4.981510442967602	23.849918492370723	2.877376282501279
H4	TCP	1	H	5.045420351923239	30.28859693370621	6.618642973425482
H5	TCP	1	H	5.0520649318361155	30.290521900891758	9.31163947250585
H6	TCP	1	H	4.947489562388858	26.55008087059816	13.062626927963562
H7	TCP	1	H	5.00721416315438	23.857116983999262	13.06536143661722
H8	TCP	1	H	7.114906083716657	19.786333193654613	13.404070899525719
H9	TCP	1	H	7.138067442650457	21.562786010116792	11.626412624621357
H10	TCP	1	H	2.845998720261739	21.54296963025964	11.608235898243034
H11	TCP	1	H	2.8708204324503095	19.76253197371662	13.379750401081669
H12	TCP	1	H	2.845088676740801	19.768716955740025	2.5627255965087645
H13	TCP	1	H	2.8286332714810554	21.552259947690953	4.3322062026473205
H14	TCP	1	H	7.120641131943128	21.542012134457792	4.325460236762272
H15	TCP	1	H	7.089077523816354	19.763425687781176	2.551120925824179
H16	TCP	1	H	2.8132221212757758	30.658791399182814	2.5848194625583023
H17	TCP	1	H	2.791056257603339	28.884336640795066	4.361469395697281
